Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00      322     0.00     0.00  std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::_S_value(std::_Rb_tree_node<std::pair<std::pair<int, int>, std::pair<int, int> > > const*)
  0.00      0.00     0.00      321     0.00     0.00  std::_Rb_tree_iterator<std::pair<std::pair<int, int>, std::pair<int, int> > >::_Rb_tree_iterator(std::_Rb_tree_node_base*)
  0.00      0.00     0.00      319     0.00     0.00  std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&)
  0.00      0.00     0.00      318     0.00     0.00  std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&)
  0.00      0.00     0.00      317     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<int> >::_S_select_on_copy(std::allocator<int> const&)
  0.00      0.00     0.00      312     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&)
  0.00      0.00     0.00      266     0.00     0.00  std::vector<int, std::allocator<int> >::begin()
  0.00      0.00     0.00      262     0.00     0.00  minSet(std::vector<int, std::allocator<int> >)
  0.00      0.00     0.00      257     0.00     0.00  __gthread_mutex_unlock(pthread_mutex_t*)
  0.00      0.00     0.00      251     0.00     0.00  std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::_M_get_Node_allocator()
  0.00      0.00     0.00      218     0.00     0.00  std::_Rb_tree_const_iterator<std::pair<std::pair<int, int>, std::pair<int, int> > >::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::pair<std::pair<int, int>, std::pair<int, int> > > const&)
  0.00      0.00     0.00      216     0.00     0.00  std::move_iterator<int*>::base() const
  0.00      0.00     0.00      213     0.00     0.00  std::tuple<std::pair<std::pair<int, int>, std::pair<int, int> > const&>&& std::forward<std::tuple<std::pair<std::pair<int, int>, std::pair<int, int> > const&> >(std::remove_reference<std::tuple<std::pair<std::pair<int, int>, std::pair<int, int> > const&> >::type&)
  0.00      0.00     0.00      210     0.00     0.00  std::piecewise_construct_t const& std::forward<std::piecewise_construct_t const&>(std::remove_reference<std::piecewise_construct_t const&>::type&)
  0.00      0.00     0.00      207     0.00     0.00  std::tuple<>&& std::forward<std::tuple<> >(std::remove_reference<std::tuple<> >::type&)
  0.00      0.00     0.00      203     0.00     0.00  std::move_iterator<int*>::move_iterator(int*)
  0.00      0.00     0.00      203     0.00     0.00  int* std::__niter_base<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
  0.00      0.00     0.00      196     0.00     0.00  std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::_S_right(std::_Rb_tree_node_base*)
  0.00      0.00     0.00      196     0.00     0.00  decltype (__miter_base(({parm#1}.base)())) std::__miter_base<int*>(std::move_iterator<int*>)
  0.00      0.00     0.00      195     0.00     0.00  std::move_iterator<int*> std::__make_move_if_noexcept_iterator<int, std::move_iterator<int*> >(int*)
  0.00      0.00     0.00      192     0.00     0.00  int* std::__miter_base<int*>(int*)
  0.00      0.00     0.00      183     0.00     0.00  std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > >, std::_Select1st<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > > >::_M_get_Node_allocator()
  0.00      0.00     0.00      169     0.00     0.00  std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > >, std::_Select1st<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > > >::_S_left(std::_Rb_tree_node_base*)
  0.00      0.00     0.00      168     0.00     0.00  std::_Rb_tree_iterator<std::pair<std::pair<int, int>, std::pair<int, int> > >&& std::forward<std::_Rb_tree_iterator<std::pair<std::pair<int, int>, std::pair<int, int> > > >(std::remove_reference<std::_Rb_tree_iterator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::type&)
  0.00      0.00     0.00      164     0.00     0.00  std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > >, std::_Select1st<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > > >::_S_right(std::_Rb_tree_node_base*)
  0.00      0.00     0.00      159     0.00     0.00  std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::_S_left(std::_Rb_tree_node_base*)
  0.00      0.00     0.00      154     0.00     0.00  std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&)
  0.00      0.00     0.00      150     0.00     0.00  std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::_M_end()
  0.00      0.00     0.00      148     0.00     0.00  std::mutex::lock()
  0.00      0.00     0.00      147     0.00     0.00  std::mutex::unlock()
  0.00      0.00     0.00      146     0.00     0.00  __gthread_mutex_lock(pthread_mutex_t*)
  0.00      0.00     0.00      146     0.00     0.00  std::pair<int, int>& std::forward<std::pair<int, int>&>(std::remove_reference<std::pair<int, int>&>::type&)
  0.00      0.00     0.00      142     0.00     0.00  void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > > > >::destroy<std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > > >(std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > >*)
  0.00      0.00     0.00      142     0.00     0.00  std::_Rb_tree_node<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > >::_M_valptr()
  0.00      0.00     0.00      142     0.00     0.00  std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > > > > >::deallocate(std::allocator<std::_Rb_tree_node<std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > > > >&, std::_Rb_tree_node<std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > > >*, unsigned long)
  0.00      0.00     0.00      141     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > > > >::deallocate(std::_Rb_tree_node<std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > > >*, unsigned long)
  0.00      0.00     0.00      141     0.00     0.00  __gnu_cxx::__aligned_membuf<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > >::_M_ptr()
  0.00      0.00     0.00      141     0.00     0.00  void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > > > > >::destroy<std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > > >(std::allocator<std::_Rb_tree_node<std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > > > >&, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > >*)
  0.00      0.00     0.00      141     0.00     0.00  std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > >::~pair()
  0.00      0.00     0.00      141     0.00     0.00  std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > > > >::_M_put_node(std::_Rb_tree_node<std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > > >*)
  0.00      0.00     0.00      141     0.00     0.00  std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > > > >::_M_drop_node(std::_Rb_tree_node<std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > > >*)
  0.00      0.00     0.00      141     0.00     0.00  std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > > > >::_M_destroy_node(std::_Rb_tree_node<std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > > >*)
  0.00      0.00     0.00      139     0.00     0.00  int* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*)
  0.00      0.00     0.00      134     0.00     0.00  int* std::__copy_move_a<true, int*, int*>(int*, int*, int*)
  0.00      0.00     0.00      133     0.00     0.00  std::vector<int, std::allocator<int> >::max_size() const
  0.00      0.00     0.00      131     0.00     0.00  __gnu_cxx::__aligned_membuf<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > >::_M_addr()
  0.00      0.00     0.00      130     0.00     0.00  __gnu_cxx::__aligned_membuf<std::pair<std::pair<int, int>, std::pair<int, int> > >::_M_ptr()
  0.00      0.00     0.00      128     0.00     0.00  std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::size() const
  0.00      0.00     0.00      125     0.00     0.00  std::_Rb_tree_node<std::pair<std::pair<int, int>, std::pair<int, int> > >::_M_valptr()
  0.00      0.00     0.00      123     0.00     0.00  __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&)
  0.00      0.00     0.00      122     0.00     0.00  std::_Rb_tree_node_base*& std::forward<std::_Rb_tree_node_base*&>(std::remove_reference<std::_Rb_tree_node_base*&>::type&)
  0.00      0.00     0.00      121     0.00     0.00  __gnu_cxx::__aligned_membuf<std::pair<std::pair<int, int>, std::pair<int, int> > >::_M_addr()
  0.00      0.00     0.00      121     0.00     0.00  std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::_M_begin()
  0.00      0.00     0.00      113     0.00     0.00  std::_Rb_tree_const_iterator<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > >::_Rb_tree_const_iterator(std::_Rb_tree_node_base const*)
  0.00      0.00     0.00      107     0.00     0.00  std::pair<std::pair<int, int>, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > >&& std::forward<std::pair<std::pair<int, int>, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > >(std::remove_reference<std::pair<std::pair<int, int>, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > >::type&)
  0.00      0.00     0.00      106     0.00     0.00  std::_Rb_tree_const_iterator<std::pair<std::pair<int, int>, std::pair<int, int> > >::operator!=(std::_Rb_tree_const_iterator<std::pair<std::pair<int, int>, std::pair<int, int> > > const&) const
  0.00      0.00     0.00      106     0.00     0.00  std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > >, std::_Select1st<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > > >::_S_left(std::_Rb_tree_node_base const*)
